0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
0.18888889,-0.23888889,0.2888889,0.85,-0.7222222,-0.32777777,-0.9388889,7.427418,9.607165,0.1438859,6.230194,-7.9426804,2.8004982,-1.6371409,-186,64,-28,120,48,18,94,0.18723471,-0.13528612,0.40142536,0.95045453,-0.9263266,-0.1790623,0.06111111,-0.16541675,10.360276,11.253648,10.045451,-20.410433,14.871548,100
-0.072222225,0.11666667,-0.1388889,-0.45,0.45555556,0.82222223,-0.016666668,5.3552547,-7.916533,-0.1900505,6.5562625,2.7334871,3.9385157,1.4356949,-10,44,-32,-168,111,82,-102,0.12072197,0.04329822,-0.5009064,-0.36158556,1.3132286,1.1314876,-1.0166667,19.29442,-7.336845,-36.20175,8.841444,85.76731,30.926538,-100
-0.89444447,0.15,0.51666665,-0.39444444,-0.98888886,0.5277778,-0.22777778,-0.2500183,4.4609222,5.480119,-5.186966,-3.6389232,8.780545,-4.411912,-25,-145,189,112,103,114,-94,-1.1072202,0.22175379,1.1215979,-0.31172925,-0.48683134,1.2670654,-1.2277777,-21.277578,7.175379,60.493126,8.271519,50.205757,73.928764,-100
-0.05,0.1388889,-0.78333336,-0.47777778,-0.03888889,-0.23888889,0.7222222,-2.2265956,8.178768,3.0485306,-2.6971445,8.106693,5.03928,-6.1716695,-188,-10,134,-54,-171,5,-113,-0.6616273,0.17367676,0.21666667,-0.46576005,-0.60340625,-0.21091695,-0.2777778,-61.16273,3.4787862,100,1.2017719,-56.451736,2.7971935,-100
0.67777777,0.8111111,0.95555556,0.23888889,0.6888889,0.027777778,-0.30555555,-0.67442757,9.743902,-7.9427943,-8.340679,1.3988944,-1.1214454,-2.9628565,-140,106,156,-49,-159,141,156,0.6990707,0.8442102,1.3549361,0.10006726,-0.31111112,0.33113185,0.6944444,2.1292899,3.3099113,39.938057,-13.882163,-100,30.335405,100
0.43333334,-0.28333333,0.9388889,0.89444447,-0.07777778,0.6944444,0.28333333,-0.67141026,-5.1067023,-4.2069707,8.4307575,-5.034642,8.497985,-8.6921625,91,-131,-146,-159,32,-77,-164,0.64013624,-0.33569437,0.6512199,0.88288087,0.32049802,0.563878,-0.71666664,20.68029,-5.2361035,-28.766897,-1.1563568,39.82758,-13.056643,-100
-0.9611111,-0.42777777,0.22222222,0.6388889,0.37222221,0.55,-0.4,-0.93796766,-6.7699714,3.0951176,-2.8956816,-1.2748635,-7.108067,-8.589846,0,-14,-15,127,-3,-140,99,-0.95311135,-0.4742224,0.10704498,0.5802959,-0.006779006,-0.098207,0.6,0.79997647,-4.6444626,-11.517724,-5.859295,-37.900124,-64.8207,100
0.7222222,0.12222222,0.76666665,-0.99444443,-0.23333333,0.5,-0.9222222,9.956237,1.7956684,3.776033,-0.7162051,9.458551,-8.983084,-4.6960926,-42,173,-108,15,115,150,-48,1.0520532,0.16118847,0.52306527,-0.8147115,0.7198555,1.2195983,-1.9222223,32.9831,3.8966248,-24.360142,17.973293,95.31888,71.95983,-100
-0.094444446,0.8833333,0.005555556,-0.5833333,0.33888888,0.29444444,-0.016666668,5.387499,2.8304734,-5.7512536,-2.9306319,5.2583046,-5.375279,7.2619524,138,-158,152,-3,147,149,-126,-0.04378741,0.9292709,-0.21580471,-0.41963348,1.3388889,1.2554774,-1.0166667,5.065704,4.5937595,-22.136026,16.369986,100,96.1033,-100
-0.10555556,0.23888889,0.99444443,0.4611111,-0.9,0.016666668,-0.05,-7.807311,-8.32584,-3.875254,-1.6438144,3.3773382,-9.285212,-6.3085303,73,-122,-42,197,148,-117,161,-0.15468642,0.19544236,0.8471926,0.5001897,-0.8891705,-0.33750883,0.95,-4.9130864,-4.3446527,-14.725188,3.9078624,1.0829486,-35.41755,100
0.20555556,0.5277778,-0.11666667,0.35,-0.43888888,-0.44444445,-0.25555557,-1.0487769,2.545773,9.737774,-0.439337,-1.512416,0.7980765,-0.36958006,-116,140,85,-64,84,120,2,0.17510043,0.5732867,-0.15962641,0.44867864,0.108094715,0.1015556,-0.59852135,-3.045513,4.550894,-4.2959743,9.867863,54.69836,54.600006,-34.296577
0.32222223,0.15555556,-0.8888889,-0.4,-0.20555556,0.5555556,0.8111111,7.2351847,-8.312907,7.674256,-5.102107,-7.028731,5.95049,5.609535,-129,-82,7,128,-95,46,-192,0.1190312,0.07682044,-0.44861093,-0.2949102,0.004397006,1.0197653,-0.18888889,-20.319101,-7.8735113,44.027798,10.508981,20.995256,46.420967,-100
-0.6166667,-0.3888889,-0.87777776,0.7277778,-0.51666665,0.34444445,-0.89444447,1.4258846,9.498363,-6.8240905,4.9871244,6.36197,-3.4950602,-7.7837386,-70,20,99,-10,62,16,137,-0.68372357,-0.29675657,-0.81214714,0.6888316,-0.83628285,0.21582092,0.10555556,-6.705688,9.213233,6.563063,-3.894612,-31.961618,-12.862352,100
0.05,-0.5833333,-0.44444445,-0.73888886,0.16111112,0.6333333,0.22222222,8.653673,-8.158876,-6.2702985,-5.4887004,-3.6247597,-5.683092,8.211953,19,-85,183,32,102,63,-99,0.11722961,-0.6542114,-0.5760631,-0.6898964,0.8845332,0.9902821,-0.7777778,6.722961,-7.087805,-13.161862,4.899246,72.34222,35.694878,-100
-0.044444446,0.25555557,-0.9111111,-0.37777779,-0.3611111,-0.3,0.5388889,-7.549673,4.8191276,-5.647905,-6.9000263,-0.27018088,-1.8144944,8.208305,-85,9,41,143,-75,-102,-39,-0.28895113,0.30435586,-0.6370259,-0.40559715,-0.72909606,-0.612494,0.11659569,-24.450666,4.880031,27.408524,-2.7819388,-36.798492,-31.249397,-42.22932
-0.5,0.39444444,-0.55,0.87222224,0.10555556,-0.39444444,-0.40555555,2.2569098,-3.5414846,9.049835,-4.6506214,2.2532613,-7.0967913,1.8908322,-127,-87,-35,46,-160,-88,-138,-0.47276965,0.34850433,-0.4592348,0.76427376,-0.10756539,-0.82139504,-1.4055556,2.7230356,-4.59401,9.076521,-10.7948475,-21.312094,-42.69506,-100
0.68333334,0.2,0.96666664,-0.62222224,0.73888886,0.90555555,0.35555556,3.5184,2.3212345,-6.2081437,-8.250019,8.600115,-1.8442584,7.209418,-182,-7,188,81,-191,143,-83,0.2943965,0.2938294,1.7524818,-0.72855115,-0.059383966,1.0034952,-0.5659065,-38.893684,9.382941,78.58151,-10.632895,-79.827286,9.793971,-92.14621
0.055555556,-0.083333336,0.3,0.33333334,-0.78333336,0.12777779,0.4,1.638294,-8.735109,-0.16495779,-4.91507,6.3367133,-3.937694,2.9163501,10,-88,-43,129,196,-74,188,0.29668242,-0.14087333,-0.1679978,0.32744047,-0.4212734,0.031659573,1.4,24.112686,-5.7539988,-46.79978,-0.5892864,36.205994,-9.61182,100
0.15555556,0.072222225,-0.37777779,0.4722222,-0.2,-0.5611111,-0.7722222,2.3244894,-5.9352927,6.338161,1.3321046,4.9508686,0.8171155,9.183116,109,-59,-65,172,-145,118,-168,0.54125977,0.053827073,-0.5859492,0.62334603,-0.09042203,0.04540313,-1.7722223,38.570423,-1.839515,-20.817139,15.112382,10.957797,60.651424,-100
0.22777778,-0.68333334,0.7111111,0.9611111,0.18888889,-0.8,-0.82222223,3.2140803,8.112436,-5.374179,5.619618,4.66602,-9.655537,-7.252264,-168,166,63,-39,-40,2,120,0.21419545,-0.6226508,0.8211284,0.98374563,-0.32328045,-0.94538313,0.17777778,-1.3582336,6.068252,11.001733,2.263451,-51.216934,-14.538316,100
-0.7277778,-0.022222223,0.34444445,-0.22777778,-0.92777777,-0.6611111,-0.33333334,-1.2442794,-7.843754,3.5189388,2.510226,4.9896965,-8.834465,-6.257065,-191,196,-20,106,-106,113,27,-1.1189609,-0.04273464,0.9157854,-0.040420793,-1.3801448,-0.31226778,0.40283647,-39.118313,-2.0512419,57.13409,18.735699,-45.236702,34.884335,73.61698
0.033333335,0.8111111,0.9166667,-0.20555556,0.82222223,0.76666665,-0.23888889,5.5802155,-5.2367744,-0.33365026,3.522735,4.115862,5.777789,-7.095516,128,-58,-154,21,103,127,67,0.16855887,0.7592862,0.26594272,-0.057619475,1.6820761,1.3169641,0.6398273,13.522553,-5.182491,-65.072395,14.793608,85.98538,55.029747,87.87162
-0.8333333,-0.89444447,0.6722222,0.9444444,0.45555556,-0.68333334,-0.56666666,-7.543068,-1.4040698,-1.6618553,6.042011,-6.4470177,2.9787142,5.7456326,-152,100,-168,-15,-105,-196,50,-0.8643054,-0.9345324,0.58235,0.79618406,-0.23670982,-1.560496,0.43333334,-3.0972033,-4.0087934,-8.987222,-14.8260355,-69.22654,-87.71627,100
0.08888889,0.75555557,0.15555556,0.2,0.25,0.1388889,0.33333334,8.702623,3.0907104,-1.1460035,0.25418955,-7.3934717,-9.151414,9.673429,20,-183,164,117,-38,-138,94,0.22210015,0.7700731,0.40176582,0.07479922,-0.75,-0.62184405,1.3333334,13.321127,1.4517545,24.621025,-12.520078,-100,-76.073296,100
0.26666668,-0.29444444,0.81666666,-0.20555556,-0.85555553,0.3888889,-0.8,6.3515806,-9.602624,9.8303585,2.4683259,-4.291982,-5.733569,-6.623498,113,-131,-157,46,-166,183,-175,0.36428937,-0.40954128,1.0541056,-0.17693372,-0.89527243,0.9014457,-1.8,9.762271,-11.509684,23.7439,2.8621829,-3.9716885,51.25568,-100
0.81666666,-0.35,-0.59444445,0.26666668,-0.11666667,0.22222222,-0.044444446,-2.1616006,-1.5122393,-8.580876,-6.8278975,8.935531,-0.26858535,2.498122,104,101,-137,-122,167,-165,6,0.9526858,-0.4092512,-1.3826554,0.12735966,0.8833333,-0.3640297,-0.3035692,13.601909,-5.9251204,-78.82109,-13.930701,100,-58.625195,-25.912476
0.1388889,-0.64444447,-0.9111111,-0.28333333,-0.34444445,-0.50555557,-0.73333335,-1.1981481,-8.928385,-4.1223593,-1.6409074,-3.853908,2.5123866,-1.4330332,73,-49,-150,-40,198,131,-159,0.07268817,-0.6576344,-1.2233231,-0.15793863,0.65555555,0.2044408,-1.7333333,-6.6200724,-1.3189905,-31.2212,12.53947,100,70.99963,-100
-0.7888889,0.9722222,0.81666666,0.5833333,-0.73333335,-0.37777779,0.9611111,-1.5161965,4.9204946,1.0812646,4.9195375,2.0444655,2.4956925,9.957335,75,-38,105,7,-61,144,47,-0.7674048,1.0058059,0.9258693,0.6800062,-1.1675789,0.018289572,1.9611111,2.148412,3.358367,10.920263,9.66729,-43.42456,39.606735,100
0.8055556,-0.76666665,0.8111111,0.87777776,-0.54444444,-0.8,0.06111111,6.2219963,9.027835,-8.127986,2.481594,-6.1097503,-2.564012,6.01264,167,52,-71,122,-72,196,102,0.8716085,-0.6409627,0.6738069,1.0130779,-0.8387184,-0.15224886,1.0611111,6.6052966,12.570396,-13.730422,13.530009,-29.427397,64.775116,100
0.85,0.20555556,-0.6666667,0.03888889,-0.53333336,-0.12222222,0.9111111,1.2228165,-0.7044693,-6.4715624,-2.554328,-1.1927832,-0.48672506,-1.8949199,45,-139,127,86,-28,-150,109,0.7507177,0.18085717,-0.26114696,-0.08886413,-1.5333333,-0.90861386,1.9111111,-9.928228,-2.4698393,40.551968,-12.775302,-100,-78.63917,100
-0.27222222,-0.35555556,0.84444445,0.11111111,0.6611111,-0.016666668,0.21666667,-5.3606496,1.0884132,-4.447644,-7.0496316,9.892785,-2.741804,2.845193,199,-78,193,-123,30,155,179,-0.33106935,-0.37072998,1.198868,0.024680417,-0.15166016,0.3833003,1.2166667,-5.884714,-1.5174435,35.442364,-8.643069,-81.27713,39.996696,100
-0.24444444,0.26666668,-0.5611111,0.5777778,-0.4611111,0.28333333,0.87222224,6.928755,-4.4119916,9.848979,-8.008516,-0.23817055,-6.9313364,-4.0340047,92,62,-176,-152,-121,42,158,-3.02E-05,0.1926317,-0.5572788,0.3051938,-1.4611111,-0.068634756,1.8722222,24.441422,-7.4034967,0.38322824,-27.258396,-100,-35.196808,100
0.05,0.8111111,-0.5388889,-0.89444447,0.50555557,-0.62222224,-0.31111112,8.9312525,1.4467012,-7.3275795,0.37448627,5.135332,-1.7109374,-8.088835,144,-179,56,162,125,-143,96,0.14232455,0.8443523,-0.6155863,-0.8929966,0.6239853,-1.0350046,0.6888889,9.232454,3.3241212,-7.6697397,0.14478388,11.842973,-41.278236,100
-0.25555557,-0.16666667,0.4888889,0.22777778,0.1388889,-0.32222223,-0.6722222,9.403935,9.033387,8.377234,9.104949,8.072984,-1.3465157,-0.062039573,-8,-103,-123,67,32,90,76,0.043582153,-0.061713986,0.06236442,0.38060042,0.50097317,0.04723807,0.32777777,29.91377,10.495268,-42.652447,15.282266,36.20843,36.94603,100
0.10555556,-0.76666665,-0.81666666,-0.68333334,-0.011111111,0.62222224,-0.5833333,-4.054309,-5.4797735,5.3854756,-4.8982983,9.293767,-3.9524243,1.5240705,-128,-151,170,162,66,-60,170,0.070669115,-0.84536326,-0.66109586,-0.7916184,-0.36014783,0.32397357,0.41666666,-3.4886441,-7.869657,15.55708,-10.828505,-34.90367,-29.824865,100
0.2611111,-0.51666665,0.33888888,0.07777778,-0.9777778,-0.74444443,0.95,-9.721591,9.696532,8.288624,2.3539307,-7.8427706,8.594612,9.260417,4,-123,17,159,110,75,96,0.1017971,-0.4046575,0.23382132,0.17358832,-0.65617746,-0.32623714,1.95,-15.931401,11.200916,-10.506758,9.581055,32.16003,41.82073,100
-0.22222222,0.12222222,0.10555556,0.93333334,-0.17222223,0.033333335,-0.044444446,0.40276083,2.036146,-1.2257947,-0.29630068,9.977642,4.266386,9.445298,148,-13,74,161,-77,37,-47,-0.032047432,0.15396605,-0.042983998,0.9868507,-0.14379896,0.28019106,-0.74942005,19.017479,3.1743836,-14.853955,5.351732,2.8423254,24.685774,-70.49756
-0.53333336,-0.7888889,0.3888889,-0.8888889,0.9611111,-0.1388889,0.33888888,6.042579,-3.544733,1.7002751,-8.154545,0.051285885,1.8236544,-7.917255,173,123,7,68,69,-22,-126,-0.45902392,-0.81019306,0.35409948,-0.8954344,1.9060731,0.11096796,-0.6611111,7.4309416,-2.13042,-3.4789407,-0.65454674,94.4962,24.985685,-100
-0.60555553,-0.26666668,0.95,0.59444445,-0.84444445,-0.41666666,-0.11666667,-2.4872918,-7.8091097,-0.47169828,-0.23560648,-8.622092,-5.9984355,-5.320103,-191,-124,75,-158,-140,148,162,-0.83456755,-0.38921058,1.4896362,0.6305199,-1.8444444,-0.32905304,0.8833333,-22.9012,-12.254391,53.963623,3.607548,-100,8.761361,100
0.62777776,0.8611111,-0.27222222,-0.005555556,0.31111112,0.2888889,0.1,3.150219,-3.796004,-7.6484666,3.877593,-3.5767884,-8.199582,1.995097,-60,193,-127,-52,130,-147,64,0.674976,0.81186575,-0.97057545,-0.06725867,0.97108287,-0.384364,1.0321106,4.7198186,-4.9245367,-69.83532,-6.170312,65.99718,-67.32529,93.21106
-0.5,0.93333334,-0.70555556,-0.4611111,-0.6,0.45555556,0.2611111,-0.33902794,-3.6518908,-5.188648,7.4344187,6.3255076,5.3536153,8.903987,-95,-56,-123,-106,82,-149,146,-0.43401,0.88223314,-1.0854368,-0.6069925,-0.74187756,-0.406345,1.2611111,6.5989985,-5.1100187,-37.98813,-14.588137,-14.187754,-86.190056,100
0.027777778,0.40555555,0.8833333,-0.76666665,-0.8055556,-0.93333334,0.9388889,1.0077155,5.6304235,-6.2437997,0.61995834,6.161552,3.0987144,2.372288,12,-166,136,-164,80,-69,89,-0.028292565,0.44835275,0.9008547,-0.8261326,-0.6763145,-1.0336001,1.9388889,-5.607034,4.2797203,1.7521394,-5.9465933,12.924106,-10.02667,100
-0.22777778,-0.1388889,-0.26666668,0.38333333,0.29444444,0.67777777,0.84444445,2.269585,-3.7897599,7.118935,8.928078,-3.6515982,-7.349975,-8.204592,111,2,99,22,-20,73,145,-0.28190053,-0.16416462,-0.12321546,0.5024364,-0.07616077,0.7641866,1.8444444,-5.412274,-2.5275736,14.34512,11.910304,-37.06052,8.640882,100
0.2611111,0.28333333,-0.5611111,-0.055555556,0.9222222,-0.2888889,0.73333335,-5.6818013,-0.033821136,-7.096376,1.9730694,3.570356,4.1261597,1.6496503,-164,65,-167,178,-65,60,-30,0.12457542,0.31382996,-0.7902852,0.0632644,1.152585,-0.007676153,0.28754172,-13.653569,3.0496624,-22.917412,11.881996,23.036283,28.121273,-44.579163
0.95,0.5277778,0.07777778,-0.094444446,-0.98333335,-0.4888889,0.9777778,-5.487755,-2.5520086,-0.11930832,-7.2100325,-6.473277,3.7495081,7.3460417,88,148,-105,-61,65,-15,17,0.94807845,0.503839,-0.3789629,-0.17374119,-0.44033206,-0.49679518,1.0884368,-0.19215396,-2.3938756,-45.67407,-7.929674,54.30013,-0.7906299,11.065902
0.40555555,0.6944444,-0.47777778,-0.8333333,0.9111111,-0.81666666,-0.98333335,7.9323463,-0.78603965,-5.078412,1.35796,0.29411054,8.313268,-4.5107512,-38,-33,16,-135,-181,-8,162,0.45327854,0.66669106,-0.41687545,-0.9665648,-0.08888889,-1.0305964,0.016666668,4.7722974,-2.7753408,6.0902333,-13.323145,-100,-21.392971,100
0.016666668,0.87222224,-0.28333333,0.5555556,0.9,0.51666665,-0.87222224,-5.268641,1.0664124,-6.1291575,-4.492574,6.11283,6.75854,-7.1364527,-168,148,-91,-3,160,78,-128,-0.10688411,0.8617222,-0.37138557,0.5097118,1.9,0.9162754,-1.8722222,-12.355078,-1.0500063,-8.8052225,-4.5843744,100,39.96087,-100
-0.85555553,0.6722222,-0.5833333,-0.6944444,0.16666667,-0.45555556,0.07777778,-8.051837,7.424351,7.929031,-1.6033695,7.976463,9.4365635,-3.768489,-197,40,51,124,-118,-75,-152,-1.0272304,0.75006247,-0.26227975,-0.644952,0.15808006,-0.5474951,-0.9222222,-17.167482,7.7840266,32.10536,4.949246,-0.85866094,-9.193957,-100
0.9166667,-0.54444444,-0.31666666,-0.13333334,0.12777779,-0.9722222,-0.08888889,2.1724017,-3.1667655,4.7993326,-6.2224045,8.8323145,6.2349114,-7.383459,174,72,-161,78,162,-31,173,0.9203189,-0.53354293,-0.90205485,-0.117087856,0.89533246,-0.93661606,0.9111111,0.36522365,1.0901484,-58.53882,1.6245475,76.75547,3.5606143,100
0.5888889,0.8388889,0.89444447,0.022222223,0.16666667,-0.20555556,0.79444444,-9.369856,6.520653,-9.847663,-5.912612,4.834536,0.584914,-2.6060753,-191,18,-109,-117,18,-1,92,0.46797252,0.88159096,0.5120159,-0.17584816,0.07319359,-0.45364892,1.7944444,-12.091639,4.270206,-38.242855,-19.80704,-9.347308,-24.809336,100
-0.6388889,-0.6333333,0.55,0.65555555,0.9388889,-0.6611111,0.2611111,-6.4681673,-7.0701103,0.49081287,-2.5123775,-2.118522,-9.558088,5.310467,110,-6,-172,-174,-100,-57,-90,-0.5884224,-0.72945374,0.2805661,0.4761342,0.86623025,-1.1546377,-0.73888886,5.046647,-9.6120405,-26.943392,-17.942135,-7.265863,-49.352654,-100
0.93333334,-0.24444444,0.89444447,0.21111111,0.9,-0.65,-0.53333336,0.9854726,6.2822847,-6.0911627,-1.9066361,6.393682,-5.1362257,9.441178,2,-11,88,181,-129,72,-13,0.7301555,-0.18238078,1.5204154,0.29192704,0.24778104,-0.32523245,-0.5296841,-20.317778,6.2063665,62.5971,8.081593,-65.22189,32.476753,0.36491966
0.8111111,-0.65555555,-0.6333333,-0.9388889,-0.5555556,-0.73333335,-0.75,1.3436575,3.7493794,-6.3668585,9.088988,3.34608,-8.780274,-2.52571,-119,81,54,-116,-46,-167,-130,0.81351495,-0.6177048,-0.7153374,-0.9104801,-0.39911515,-1.3110116,-1.75,0.24038607,3.7850726,-8.200409,2.8408818,15.64404,-57.767822,-100
-0.87222224,0.03888889,-0.10555556,-0.5388889,0.5,-0.84444445,-0.39444444,-2.3553686,2.1627784,2.5543072,7.776922,-8.941595,-8.715768,-5.687401,8,-87,-53,-181,145,-21,-16,-0.69603467,0.038504865,-0.31066874,-0.47827545,0.8172676,-0.878129,-0.90888625,17.618755,-0.038402494,-20.511318,6.061344,31.72676,-3.3684552,-51.44418
-0.14444445,0.93333334,0.16666667,-0.56666666,0.16111112,0.37777779,0.33333334,-3.4653747,2.8949504,-4.148424,9.223132,-6.636284,-8.082962,-2.9130852,-37,44,-86,-30,-31,193,199,-0.16170655,0.9922354,0.11059589,-0.38269597,-0.55802274,0.8687698,1.3333334,-1.7262114,5.890208,-5.6070776,18.39707,-71.91338,49.099205,100
0.26666668,0.33333334,-0.07777778,0.17222223,-0.75555557,-0.7277778,-0.5555556,-1.2900583,5.3602014,-0.21744433,-9.44226,-1.4590106,-5.954276,-5.3643823,-173,-45,63,-182,122,159,-89,0.2672079,0.35771185,-0.43309203,0.032176856,0.16140266,-0.2671579,-1.5555556,0.05412354,2.4378505,-35.531425,-14.004537,91.69582,46.061985,-100
-0.011111111,0.31666666,0.055555556,-0.81666666,0.8,0.10555556,-0.7222222,-7.2160783,1.6763598,4.6384115,8.834067,-5.846619,-2.8586414,9.150052,169,95,-26,-154,8,150,196,0.08064328,0.33866516,-0.16464429,-0.7133526,0.18212517,0.450858,0.2777778,9.17544,2.199849,-22.019983,10.331403,-61.787483,34.530247,100
-0.35,-0.26666668,0.81666666,-0.03888889,0.85,-0.50555557,0.07777778,-5.9701986,-8.01777,-0.91543376,4.0106936,-2.758242,6.854264,3.4588904,-65,-99,-189,-88,106,164,89,-0.2689986,-0.35730955,-0.022662215,-0.003347484,1.743441,0.14266114,1.0777777,8.1001425,-9.064287,-83.93289,3.5541406,89.34409,64.82167,100
0.22777778,0.33888888,-0.027777778,-0.8,0.41111112,-0.56666666,-0.06666667,2.951368,9.238838,-6.3686733,-4.2588468,-1.145301,-9.395087,4.517568,44,-60,99,14,-106,150,-4,0.13978489,0.4329009,0.08659367,-0.7924798,0.17568333,-0.15712997,-0.010129965,-8.79929,9.401201,11.437145,0.752019,-23.542778,40.95367,5.6536703
0.8666667,-0.85555553,-0.11666667,0.5555556,0.16111112,-0.9222222,0.16666667,-7.2473273,1.042577,3.8837106,4.717706,-5.9641323,-8.304475,4.161181,-61,-101,59,157,-86,37,-143,0.7570303,-0.82220674,0.05040317,0.68288255,0.061180457,-0.73729104,-0.8333333,-10.9636345,3.3348794,16.706984,12.732699,-9.993066,18.493116,-100
0.8888889,0.072222225,0.9,-0.37222221,-0.2888889,0.4,0.87777776,5.465235,3.5979912,0.3188919,-3.3454149,-7.9302063,7.480227,-1.9491776,170,-9,-122,-72,-193,134,116,1.5181618,0.13565059,0.40833628,-0.35775286,-1.2888889,0.68762016,1.8777778,62.927288,6.342837,-49.166374,1.446936,-100,28.762014,100
0.9777778,0.6,0.6722222,-0.56666666,-0.5,0.9166667,-0.87222224,-6.277249,0.75379306,7.1973224,-3.965717,2.1672244,-1.5210539,1.2348609,-163,173,-67,-176,33,178,24,0.92534,0.61651254,0.7379405,-0.55262023,-0.36312845,1.3945664,-0.5768248,-5.2437778,1.6512538,6.571828,1.404643,13.687156,47.789974,29.539745
-0.45,-0.7,-0.5611111,-0.87222224,0.65555555,0.99444443,0.8055556,-6.102006,-7.5950975,3.072599,-8.257955,5.8862925,-1.1704462,1.3657455,56,-63,65,193,135,157,-12,-0.48628289,-0.7251193,-0.70398146,-0.8167945,1.2801819,1.6733942,0.34566048,-3.62829,-2.511928,-14.287034,5.542772,62.462635,67.89497,-45.98951
-0.84444445,-0.37777779,-0.5833333,0.016666668,-0.41666666,0.8611111,0.07777778,7.1147904,0.97847956,3.048735,9.927395,-2.2214596,-2.5165226,0.422966,-99,166,-113,-141,-53,-188,14,-0.8400989,-0.3995487,-0.6590628,-0.069976486,-0.6273492,0.102970935,0.5744476,0.4345541,-2.177094,-7.572947,-8.664315,-21.06825,-75.81402,49.666977
-0.6611111,-0.16111112,-0.85555553,0.33888888,-0.1388889,0.65555555,0.85,-5.481176,4.1499267,8.727675,-8.858218,-1.2611753,-3.830819,5.912736,151,86,128,159,-97,-193,81,-0.7341524,-0.06669202,-0.52103776,0.2164398,-0.97820735,-0.1395905,1.85,-7.304126,9.44191,33.45178,-12.244908,-83.93185,-79.5146,100
0.54444444,-0.55,0.13333334,-0.6111111,0.75,-0.19444445,0.15,2.0592215,5.5692706,-5.408165,-3.0313535,9.666692,0.69201344,4.6308937,-139,-123,180,88,-112,61,-189,0.60673493,-0.47709832,0.11994028,-0.562274,1.1637111,0.071137175,-0.85,6.22905,7.2901692,-1.3393049,4.883714,41.371105,26.558163,-100
-0.73888886,0.22777778,0.49444443,0.3888889,0.8611111,-0.6388889,0.47777778,7.8024592,-0.23954892,5.5666966,6.3076982,-4.1346,-5.9257636,9.220048,-172,-169,122,-106,-166,-62,-197,-0.76294917,0.14950362,0.75532377,0.28745836,0.6232321,-0.88342965,-0.5222222,-2.4060268,-7.8274164,26.087933,-10.143054,-23.787899,-24.454077,-100
0.93333334,-0.68333334,-0.56666666,0.23888889,0.73333335,-0.033333335,-0.1,-1.6393485,3.2547016,3.3736932,8.646336,-8.687761,-2.6620655,-2.4824584,144,-181,-84,145,-63,135,-141,0.99889183,-0.6353975,-0.5796612,0.5132089,1.2978477,0.74044,-1.1,6.555852,4.793585,-1.2994536,27.432001,56.451443,77.377335,-100
-0.03888889,0.87777776,-0.9388889,-0.41666666,0.15,0.12222222,-0.1,6.1324487,5.308837,1.234065,-3.3039398,7.04777,-3.6266077,-2.4646902,118,-48,98,-22,-88,2,129,0.000692023,0.8972047,-0.6399326,-0.5661791,-0.85,-0.31701463,0.9,3.9580913,1.9426892,29.895632,-14.951244,-100,-43.923683,100
-0.11111111,-0.57222223,-0.12222222,0.64444447,-0.25,-0.1388889,0.81666666,7.7467017,-5.3412967,2.8813398,-1.346118,1.0876942,-6.186023,5.898074,185,-96,-12,-15,47,-80,-155,0.013115489,-0.64906454,-0.26755297,0.63122475,0.75,-0.23041204,-0.18333334,12.42266,-7.684232,-14.533075,-1.3219676,100,-9.152315,-100
-0.64444447,-0.9166667,-0.45555556,0.27222222,0.8,-0.73888886,-0.3611111,6.6236463,-3.893937,-9.892988,7.273934,-1.9913528,9.043372,-3.994125,-153,120,-124,2,-48,49,-67,-0.56093955,-0.9531644,-0.63623196,0.38611308,0.92031735,-0.49252126,-1.3611112,8.350492,-3.6497743,-18.06764,11.389084,12.031734,24.636765,-100
0.6666667,0.19444445,-0.1,-0.62777776,-0.6666667,0.46666667,-0.15,3.8854752,3.3525028,1.7588273,-4.253338,-2.597658,-6.3652406,-2.5588694,-149,-108,-65,-91,-73,115,-175,0.6028589,0.23647529,0.10378345,-0.57402265,-0.3161772,0.93499583,-1.15,-6.3807745,4.2030845,20.378345,5.37551,35.048946,46.832916,-100
-0.27222222,0.20555556,0.3611111,0.62777776,-0.11666667,0.5888889,-0.5277778,8.437582,7.6452208,8.539993,-2.8763845,2.0601125,1.1106244,9.331781,-16,44,-139,-85,181,76,-109,-0.2947314,0.2792133,0.57518196,0.69228584,0.8527288,1.0419531,-1.5277778,-2.2509174,7.365775,21.407084,6.450805,96.939545,45.306423,-100
-0.39444444,-0.3888889,-0.93333334,-0.76111114,0.4722222,0.75,-0.1388889,-6.310998,1.8931668,-3.0982547,1.7379442,-9.963789,-5.2252316,-1.4239601,102,-143,5,-89,123,158,-169,-0.42577472,-0.34138232,-1.2324805,-0.63565814,1.4722222,1.4661634,-1.1388888,-3.1330276,4.750656,-29.91472,12.545295,100,71.61633,-100
0.32777777,-0.35555556,-0.2777778,0.055555556,-0.76666665,0.25555557,-0.54444444,-2.9965224,0.5828483,6.510102,8.154095,2.6456902,2.1988318,-5.1823792,35,48,17,-137,-2,108,-65,0.24550769,-0.35446417,-0.13886587,0.16308846,-0.42927682,0.66806626,-1.5444444,-8.227009,0.10913798,13.89119,10.75329,33.738983,41.251072,-100
